0,Perk Name,Cost,Source,Description
386,Heir of Slytherin,200 CP,Wizarding World Jumpchain,"Salazar Slytherin was one of the four founders of Hogwarts, and he possessed a peculiar talent. Salazar Slytherin was a Parselmouth and so, he could talk to snakes, communicating with them through Parseltongue, the language of serpents. Perhaps you are a descendant of his if this ability of yours is any indication. Others will certainly believe so should you deign to make such information public. They might even name you as his heir.  

As a Parselmouth, you will be able to converse with any serpentine creature, from the simple and common garden snakes to even the great and mighty basilisks. But more than that, your status as a Parselmouth ensures the loyalty of mundane serpents of any kind and the respect of all other serpentine creatures, enough that they would be willing to follow your commands unless you prove yourself unworthy. And with Parseltongue, you know how to enchant or create objects such that they will only respond to those who can speak the tongue."
387,A Dark Body,200 CP,Wizarding World Jumpchain,"The Dark Arts holds great potential for power should one be willing to... experiment. From rituals to potions to curses and more, both your body and mind can be transformed and made greater, far greater. But as always, there are consequences to such things and not all transformations are compatible with one another. Fortunately, it seems your being is quite receptive to such things.  

From now on, your body and mind shall mitigate the negative effects of any transformation you choose to undergo. More specifically, it means that you any modification you choose to undergo will, at bare minimum, not kill you. More often than not, such alterations to your form shall succeed. But be careful. You may live and your body may remain, but it would do well to remember that there will always be changes. This only mitigates such things. It will not rid you of them entirely."
388,Dark Arts,400 CP,Wizarding World Jumpchain,"Others may call you evil, some may call you foolish, but you know full well the truth of the world. There is power to be found in the knowledge that so many others would shun and deride for the simple sin of being harmful to their fragile sensibilities. Power that you have sought and power that you have obtained. The power of the Dark Arts.  

The Dark Arts has once been described to be an ever shifting and mutable branch of magic, a magic that, much like the Hydra of myth, is eternal, unable to ever truly be erased. There is truth to such words because for as long you live, so too shall the Dark Arts. Dark magic flows through your veins almost as if it were blood itself, permeating even your magic so that every spell you cast can become a cursed thing, inflicting wounds that cannot be healed without either the appropriate counter-curse or extensive amounts of healing magic. Even when healed, your spells shall leave behind grievous scars, ensuring that any foe you wound shall never look the same.  

But greater and darker spells are far from the extent of your newfound capabilities. With your affinity to the Dark Arts, you take them in as a man underneath the desert sun drinks water from an oasis, learning and mastering them far faster than your contemporaries. In only a decade, you could come to stand in the same league as Voldemort himself in this regard."
389,Malevolent Magnetism,400 CP,Wizarding World Jumpchain,"Despite all your power, despite all your magical knowledge, you cannot hope to face the rest of the world by your lonesome. Even the greatest and most dangerous dark wizards of all time had supporters, people who would be willing to follow their leader to the very ends of the world, whether it be out of fear or through tried-and-true loyalty. And in this regard, you have once again followed in their footsteps.  

Like Grindelwald and Voldemort before you, you possess a sort of magnetic aura around you, a charisma far beyond the likes of ordinary men. Like moths to a flame, men and women shall naturally congregate and ally themselves under your banner, even with no great effort on your part. Such followers will no doubt be loyal to you and your cause, enough that you shall never stand alone no matter the forces you may face.  

But this magnetism of yours affects more than just the people of the world. Even the many beings and monsters you come to encounter shall be subject to your charisma, becoming more willing to follow your lead. More importantly, this aura is all the more effective on Dark beings, beings such as the dementors for example. So long as you do not strike at them, they shall treat you as a peer and shall be willing to follow if you can provide."
390,Work Ethic,100 CP,Wizarding World Jumpchain,"While there are no physical disadvantages to being a muggle-born, they still need to deal with the fact that a muggle-born must catch up to people who’ve spent their formative years living with magic. Which is why you’ve got a work ethic that will match even that of the most loyal house elf. You’re certainly never going to be procrastinating or putting off your responsibilities for tomorrow. And all-nighters can certainly be done, their ill effects appearing only a week after. But do remember to get some rest every now and then. Even the most hard-working of us need time to relax and de-stress, no matter what others may believe."
391,Just Another Face in the Crowd,200 CP,Wizarding World Jumpchain,"To the surprise of just about no one, most witches and wizards are just... bad at blending in with the rest of the world around them, especially the Muggles. But not you. You’ve lived your life as a Muggle before and that experience hasn’t left you yet. It’s only natural then that you have a considerable amount of skill when it comes to blending in. Whether it be Muggles or wizards, you will be able to simply melt into either group, becoming just another face amongst the people. It’ll be quite handy whenever you need to get away from any pursuers who can’t afford to just assault an entire crowd.  

Beyond just being another face in the crowd, you’re also quite skilled in the more overt ways of blending. You’ll know how to dress yourself in accordance to the people’s standards, how to act and more importantly, you have a sixth sense of sorts when it comes to committing a social faux pas."
392,Magical Utilities Directed By Leaning On Ordinary Devices,400 CP,Wizarding World Jumpchain,"Or M.U.D.B.L.O.O.D. for short. Say what you will about Muggles, but they have thrived despite their lack of magic. Or perhaps it would be more accurate to say that they thrived because of it. But that begs the question? Why not use both?

Making Muggle devices work within magic-rich environments such as Hogwarts and the like will be child’s play for you. With just a little bit of practice, you could make it so that your own gadgets and machinery can run on magic. And you can even do the same in reverse, using technology so that your magical enchantments and potions can be made as if they were made in an automated factory. Maybe one day, you’ll eventually create your own magical nuke! Eventually. After a long, LONG time of research, experimentation... and explosions!

As a final bonus, you now find yourself with a rather nifty talent when it comes to making up acronyms and other such abbreviations. Why not look up one Hermion Granger when you arrive? It seems like you’ll have a few things in common."
393,One of Us,100 CP,Wizarding World Jumpchain,"Prejudice is a tricky thing, and it is rampant across the wizarding world. And even having a foot in both worlds is not always enough for others to make an exception. But then again, those others didn’t have your special advantages. You see, unlike others, when it comes to matters of prejudice and discrimination, people will always seem to make an exception for you. Even the most stringent of pure-bloods will treat you as if you were one of them, even if you are just a simple muggle-born.  

Still, this little perk only serves to eliminate their prejudice against you. Should they have a different reason or cause to dislike, or even hate you, they shall dislike you still. Nevertheless, being considered an equal by all you meet will surely help. On a final note, this affects more than just humans."
394,The People’s Champion,200 CP,Wizarding World Jumpchain,"But just because you’re treated as an equal, that doesn’t mean that you’ll be more than just another face in the crowd. After all, friendship is not always so easily given, especially amongst the rather taciturn pure-bloods you can find here. But why should you let something as simple as that stop you? You see, you have rather useful talent, one that many others would kill to have.  

When it comes to forming friends, you have little to no equal. So long as they’re neutral to you, you can befriend just about anyone, even Dark Wizards themselves. It also means that you’re quite capable of worming your way into already established cliques. But do remember that as important as friendship is, it is not always synonymous with trust."
395,Yet Another Half-Blood Prince,400 CP,Wizarding World Jumpchain,"The pure-bloods live and breathe magic but sometimes, it takes an outsider to see what else can be done. Or perhaps in your case, merely someone who has a foot in both worlds. Whether it be magical or mundane, you have a natural talent for discovering or implementing new shortcuts or innovations into them. You could discover shortcuts for making potions, better ways to cast spells, or, in terms of craftsmanship, realize the potential of materials gone unnoticed by many.  

With this, you could certainly make a fine name for yourself. And if you’re willing, perhaps the world can be made far better with the secrets and innovations you can discover. Don’t be stingy like the original Half-Blood Prince."
396,Old Slug’s Charm,100 CP,Wizarding World Jumpchain,"Pure-bloods may not encompass the majority of the wizards and witches in the world but they certainly seemed to have amassed quite a sizable hoard of wealth, like a dragon and its gold. But how exactly have they done that? When you think about it, it’s actually quite simple. They did it through the power of connections and networking. And so, like any proper pure-blood, you’ve got quite a knack for such things.  

For starters, you have a keen eye in discovering who among your colleagues and compatriots are truly talented, those who could rightfully become rising stars in their own rights. And by taking the proper steps, you can ingratiate yourself to them in such a way that they will remember you fondly, enough that they’d be more than happy to send you a few gifts along the way."
397,Safe & Sound,200 CP,Wizarding World Jumpchain,"If you were to compare magic to any natural element, it would perhaps be most similar to fire. Like fire, magic has changed people’s lives and like fire, magic can run rampant and take away life as easily as it saves it. After all, there are no shortage of witches and wizards who have met their ends in magical experiments. Fortunately for you, you are far from the foolish sort.  

You now have considerable experience when it comes to all manners of research and experimentation which means that you know the processes involved in such things and you know what safety measures are needed to ensure that everyone will come out of it unharmed, mostly.  

Not that you’ll need that last one when you consider that, unless acted upon by an outside influence, your experiments will never have any risk of catastrophic failure. It doesn’t even need to be your experiment. So long as you’re somewhat involved in the process, you don’t have to worry too much about catastrophes and disasters."
398,“The Wand Chooses the Wizard”,25 CP,Wizarding World Jumpchain,"The favored tool of witches and wizards across the globe, the wand is the quintessential magical implement. And while witches and wizards can use magic without it, channeling magic through a wand allows them to achieve greater and more complex results. You are no different and as the wand chooses the wizard, this one has chosen you.  

This wand is nothing special, merely allowing you to cast your spells and your magic with more ease and grace. But as time goes on and you find yourself using your wand more and more, your wand shall grow and change with you. Your favorite spells become easier to cast and more powerful to boot. And it shall be truly loyal to you, refusing to be used by those who would seek to harm you."
399,The Jumper and the Wizarding World,50 CP,Wizarding World Jumpchain,"You know, given how prolific your adventures have been and will be, it’d probably be a good idea to write it down. But that takes time and you may or may not have better things to do. If so, this is the perfect thing for you. You now have a bookshelf within your Warehouse utterly filled to the brim with books, each one detailing a year in your life and written in the style of the Harry Potter series, complete with their own appropriate titles. If you want to, I’m sure you can find a way to market and make a profit out of these novels."
400,Spiritual Roots,100 CP,A Record Of A Mortal's Journey To Immortality - Mortal Arc,"So here you go, for free you’ll have the basic requirement needed to cultivate at all; Spiritual Roots. The way these work is that each spiritual root has an element. Maybe it’s one from the fundamental Five Elements like fire, metal (more commonly called Gold), wood, water, and earth. The element of your spiritual roots determines which elements you have anity towards, and which elements your cultivation method must use if you want to avoid a horrible, horrible death. Unfortunately, having more anities/elements/spiritual roots gives you lesser potential, while having less gives you greater potential, so those with a single spiritual root are generally called Heavenly Spiritual Roots."
401,Eternal Spring Memories,100 CP,A Record Of A Mortal's Journey To Immortality - Mortal Arc,"Immortality is all well and good, but forgetting important things is usually not fun. Normally cultivation does improve your memory quite a bit, but that’s not to say that cultivators can’t forget things. Well, if you don’t want to deal with that, this is the solution. Perhaps obtained from a weird and obscure cultivation method in the Mortal World, you’ve obtained endlessly eidetic memory. It might take you a few seconds of focus to recall memories more than several centuries old, but you’ll no longer forget anything you experience, for better or worse. 

Additionally, you find learning new languages (mundane ones at least) incredibly easily, becoming fully fluent in any normal language in less than a day of practice. This doesn’t apply to inherently supernatural languages like silver beveled text or golden seal text of course, but it can still be handy if you want to travel a lot"
402,Refined Essence,200 CP,A Record Of A Mortal's Journey To Immortality - Mortal Arc,"One of the most fundamental aspects of cultivation is refinement. You refine yourself, your treasures, your pills (to consume them), possibly your abode, refinement is such a versatile thing that it’s completely ubiquitous in the world of cultivation. While you won’t be able to refine things until you reach Foundation Establishment and you’ll only really get to do so properly when you reach Core Formation, it is still a rather core part of a cultivator’s abilities. That’s not to say it can’t be risky, however, as sometimes refining something the wrong way or refining the wrong thing can have disastrous consequences. 

With this purchase, though, you no longer need to worry about that. You are particularly talented in the art of refinement, guaranteeing success when refining or fusing things, and making it an overall smoother process that has no chance of blowing up in your face, even when messing with immensely volatile materials. Of course, if you’re careless then even your talent at refining won’t save you from mistakes. Just be careful and you won’t need to worry about something going wrong."
403,Five Elemental Foundations,300 CP,A Record Of A Mortal's Journey To Immortality - Mortal Arc,"In order to progress to the Spatial Tempering realm, you must have five elemental spiritual roots. However, those who have four or five spiritual roots almost never have the opportunity to cultivate to the point where their spiritual roots might be relevant. So, how do those with three or less spiritual roots do this? The answer is various forms of treasures and techniques to implant artificial spiritual roots into their being, in order to possess spiritual roots of all of the five elements. 

With this purchase, you won’t need to go look for them, and you won’t even need the unbelievably precious resources people normally need. With this technique you may use some amount of Qi attuned to the element you wish the spiritual root to have, and with a ritual lasting about a day you can infuse it into the body of a target, giving them a spiritual root of that element if they didn’t have one already. Thankfully (or unfortunately) this doesn’t impact their potential should they already have spiritual roots, for better or worse. That said, if you use this on a mortal, they’ll have potential comparable to three spiritual roots, regardless of how many you imbue into them. Make sure to use this ability responsibly."
404,Dao Of Talismans,150 CP,A Record Of A Mortal's Journey To Immortality - Mortal Arc,"One of the most common magic tools in the lower cultivation realms are talismans. Strips of paper with spiritually charged symbols drawn on them, they can range from transforming into a weak copy of a treasure, transforming into various spells like fireballs, making you invisible, and so on. Understandably, the skill of talisman making is in high demand. And as you can probably guess, building up experience to become a halfway decent talisman maker is obscenely dicult, as the success rate compared to the costs of the materials involved means all but the wealthy are forced to abandon the endeavor to avoid complete bankruptcy. 

You can skip all that though, and simply become a master talisman maker directly, possibly with years of frustrating training in your past. You’ll be able to craft talismans with at worst a 90% success rate. It’s a tricky and expensive art, but with some patience and an hour or two for each talisman you could make quite a few spirits stones by selling your products. Although by the point of Core Formation common talismans start becoming worthless, so maybe you could gift some to disciples of yours?"
405,Dao Of Treasures,250 CP,A Record Of A Mortal's Journey To Immortality - Mortal Arc,"While most cultivators know how to make treasures to some degree, there are those who focus on it to make wonders. With this, you could certainly be among them, as you’re now immensely talented when it comes to the creation of treasures. You have an innate sense for how you can use inanimate raw materials for the construction of treasures, always having a general idea for what kind of materials you might need to craft whatever treasure you’re thinking of making, and even know a few techniques to make handling volatile or dicult materials far more safe than otherwise. 

The treasures you make also always seem to be ever so slightly better than your creations otherwise would be, not enough to be overwhelming but significant enough to have an edge over others. Perhaps with enough eort and precious enough materials, you might create Divine Spirit Treasures? As a side note, these talents of yours work on elemental energies as well, letting you forge new forms of elemental energies with greater ease."
406,Dao Of Alchemy,400 CP,A Record Of A Mortal's Journey To Immortality - Mortal Arc,"Alchemy is a skill in high demand in all cases. Given the skill required to successfully concoct even basic pills, and the cost of gathering the raw materials needed for the processes, very few people can aord to become alchemists themselves. But it seems that you’ve passed that dicult period of learning alchemy, or maybe you just had a wealthy tutor. Either way you’re an expert in all things related to spiritual medicine, alchemy, and acupuncture. You could cure any mundane disease with ease and few herbs, and can utilize your knowledge of anatomy to induce incredibly detrimental eects on your enemies, should you be able to poke them in the right acupuncture points in the middle of battle. 

Better yet, you possess an encyclopedic knowledge of all kinds of herbs that exist in the region you’re starting this jump in, and will be able to gather a similar level of knowledge of medicinal and alchemical materials with some mere days of investigation in new regions or even realms. You will rarely if ever fail when producing pills unless you’re trying to concoct something way out of your league in terms of cultivation base, and you even have great luck when trying to find recipes and alchemical formulas for medicines you learn of, even if it’s incredibly rare and obscure. Regardless of your cultivation level, you could make immense amounts of money by simply selling your services."
407,Well Groomed,100 CP,A Record Of A Mortal's Journey To Immortality - Mortal Arc,"You are part of a sect, that means engaging with society instead of cultivating in your home all day. You might even be a young master. Either way, it would be quite embarrassing, and even dangerous, to not know your way around cultivator society. Accordingly, you’ve been taught etiquette and cultivator culture extensively, to the point you can wade your way through the minefield that is interactions between cultivators with ease. In future jumps this will also update with a similar level of education on local culture. You’ll never embarrass yourself on a social occasion without meaning to."
408,Ruthless Fighter,200 CP,A Record Of A Mortal's Journey To Immortality - Mortal Arc,"Treasures and techniques are all well and good, but if you don’t know how to use them then even the most profound treasure won’t save you from getting killed. Skill in combat still matters, and you have it in spades. You can remain calm in the middle of a heated battle and have immense amounts of experience to draw on to make tactical decisions. 

You’ll remember which treasure or technique you have would be best used for any given situation and are masterful at tricking your opponents into giving you openings to exploit. All things being equal, you could win against peers impressively often, not to mention how you can hold up against those who are somewhat superior to you for a time."
409,Cataclysmic Graft Technique,200 CP,A Record Of A Mortal's Journey To Immortality - Mortal Arc,"Sometimes you’re simply taken by surprise when an enemy takes out a deadly trump card. When that happens you’ll usually have little recourse to do anything other than die. With this technique, you’ll at least have a chance to survive when that happens. What this does is conjure a large mist of blood around you, and allows you to sacrifice a limb, such as one of your arms from the tip of your fingers all the way to the shoulder, to completely avoid the damage of an attack that would otherwise kill you instantly. 

Due to the sacrifice you technically still get damaged, but losing a single limb is likely preferable to getting killed without being able to do something about it. You can use it as many times as you have limbs if your enemy is alarmingly persistent, although at that point you should probably be running away. Thankfully the technique doesn’t stop you from regaining what you sacrificed, although the nature of the blood sacrifice will mean it’ll be a lot more dicult than normal to regenerate."
410,Sect Politics,300 CP,A Record Of A Mortal's Journey To Immortality - Mortal Arc,"Sects mean organization. Organization means society. Society means social influence. Social influence means politics. As powerful as cultivators can be, as long as they don’t outright avoid interacting with any living being there is no escaping the horrible stage that is politics. You, however, won’t need to avoid it at all, as you navigate the political landscape like a fish does water. You are very charismatic and have a mind well fit for scheming, and while you may lack in power or wit, you have a reliable instinct for which people are loyal and which people are merely waiting to stab you in the back and take all you have. 

Perhaps with the right scheme and some power to back up your plans, you could trick powerful cultivators into furthering your own agenda? Just remember that might is everything in the cultivator world, and no amount of political acumen will save you from an angry superior."
411,Hard to Kill,100 CP,Gotham Show,"Gotham is a dangerous place. You recover from injuries faster than a normal person - broken bones in days, serious wounds in hours. You can function through pain that would incapacitate others, and survive situations that should leave you dead."
412,The Gotham Stare,100 CP,Gotham Show,You have cultivated the particular blend of world-weariness and menace that Gotham's inhabitants respect. People are slow to pick fights with you and quick to assume you're connected. Criminals give you a second look before acting against you.
413,Coded Loyalty,200 CP,Gotham Show,"You know how to make people feel they owe you — and how to collect. Once you do someone a genuine favour, they feel a strong compulsion to return it eventually. This is not mind control; it works through genuine social bonding and remembered debt."
414,Procedural Mind,200 CP,Gotham Show,"You think in evidence and deduction. Given a crime scene, you can reconstruct events with impressive accuracy. You notice what's missing as readily as what's present. Your witness interviews are incisive, and you can spot when a story has been rehearsed."
415,Internal Affairs Proof,200 CP,Gotham Show,"You know how to stay clean — or at least how to make it look that way. Your financials are tidy, your reports are airtight, and you leave just enough ambiguity in the record to protect yourself. Corrupt colleagues find it hard to implicate you even if they want to."
416,Underboss Aura,100 CP,Gotham Show,You project the quiet menace of someone who has ordered violence and would order it again without losing sleep. People in criminal circles treat you with deference by default. Those who don't are making a conscious choice they'll think twice about
417,The Long Game,200 CP,Gotham Show,"Inspired by Oswald Cobblepot's patient climb from umbrella boy to king, you are exceptional at multi-step political and criminal scheming. You plan ten moves ahead, read shifting alliances, and identify the moment to act versus the moment to wait."
418,Plausible Deniability,200 CP,Gotham Show,"Nothing traces back to you cleanly. Your orders travel through intermediaries, your meetings are private, and your fingerprints — literal and figurative — stay off the evidence. Even people who suspect you rarely have enough to act on."
419,Mask & Mind,100 CP,Gotham Show,"You have constructed an inner sanctum — a part of your mind that remains yours no matter what is done to the outer layers. Psychological torture, interrogation drugs, and even basic mind-affecting influences struggle to reach it. You can compartmentalise trauma without losing function."
420,Riddle Me This,200 CP,Gotham Show,"Inspired by Nygma's obsessive intellect, you have a gift for puzzles, patterns, and cryptographic thinking. Ciphers, codes, and logical traps unravel for you with unusual speed. You also excel at constructing them — a skill with many applications."
421,Mad Method,400 CP,Gotham Show,"Your particular brand of unconventional thinking is genuinely useful. You approach problems from angles others cannot see, making lateral connections across disciplines. Sane, linear thinkers will consistently underestimate what you might do next. This is not madness — it is a cognitive style that happens to look that way from the outside."
422,Cat's Grace,100 CP,Gotham Show,"Like Selina Kyle, you move with unconscious physical grace. Climbing, vaulting, and free-running in urban environments is second nature. You land without noise, fit through improbably small gaps, and fall from heights that would break other people's ankles"
423,Five-Finger Discount,100 CP,Gotham Show,"Pickpocketing, lockpicking, and light-fingered theft are skills you were born with. Your hands are quick and your approach is casual. Targets rarely notice until long after you're gone."
424,Survivor's Cunning,400 CP,Gotham Show,"Years of living by your wits have given you a finely tuned threat assessment. You almost always know when you're being followed, when a deal is a trap, or when a friendly face is hiding malice. Your instincts about people — especially dangerous people — are rarely wrong"
425,Gotham's Ghost,600 CP,Gotham Show,"You have mastered the art of being invisible in plain sight. In urban environments you can move through crowds, past guards, and across security systems with near-supernatural ease. Cameras seem to miss your face. Witnesses forget your details. You are the city's shadow."
426,Board Room Mastery,100 CP,Gotham Show,"You are formidable in any formal power negotiation — shareholder meetings, city council hearings, contract negotiations. You know how to use silence, timing, and prepared information to dominate a room without raising your voice."
427,Constanze’s Knowledge,300 CP,Little Witch Academia,"Like Constanze, you are an expert in magitech. You can customize any magical item by adding technology to it, combine several of them, and all your techno-magical inventions are guaranteed to work (fiat backed) and will be more effective than their purely magical versions."
428,Unlikely Competence,400 CP,Little Witch Academia,"You automatically master any skill needed to operate your creations, whether you made them yourself or helped others make them. You start at an average level, but the more you create and the longer/more impressive your creations are, the faster you will progress. This includes knowing how to pilot a mech if you created one for example."
429,Modern Witch,600 CP,Little Witch Academia,"You are a pioneer of magic who can transform any magic, no matter how ancient, into a version that can be industrialized and used with modern means. Whether it's drones, networks, or smartphones, you can easily manufacture them, and the magic becomes more effective. Just be careful to keep everything under control!"
430,Language Expert,100 CP,Little Witch Academia,"You are a true language expert who can perfectly decipher even ancient dragon runes, as well as speak fish, raven, and any other strange, magical, and/or extinct language."
431,Specialty,200 CP,Little Witch Academia,"You are particularly skilled at a type of magic or something like mushrooms, just like Sucy, or something else like spirits, for example. This perk would also act as an amplifier for items, knowledge, perks and power related to the chosen theme."
432,Sleeping Jumper,600 CP,Little Witch Academia,"You can manifest a strange dream world in the real world, similar to Suci's, but representing yourself. This also allows you to transform into a powerful dragon, although in this state you are much more honest about your true feelings and lose all inhibitions!"
433,Sorcerer's Stone ,200 CP,Little Witch Academia,"It’s a magical artifact with the capacity to absorb and store magical energy from the Ley Lines. To perform magic in this era, you need to be close to one of these stones or have a battery, although it draws its energy from ley lines, this one can operate at a lower level without them and can power about one magic academy with it."
434,Lustrous Physiology,100 CP ,Houseki No Kuni (Land of the lustrous),"As a gem, you can sustain yourself simply by absorbing light. Furthermore, you cannot die as long as there are still pieces of your crystalline body remaining. However, you will need to be repaired and reassembled before you can move again."
435,That's my task,100 CP,Houseki No Kuni (Land of the lustrous),"Hardness and combat aren't everything on this island: there's plenty to do. Choose one task whether it's medicine, patrolling, or something else entirely, like giving a presentation on natural history, you'll excel at it."
436,Smarter Inclusions,200 CP,Houseki No Kuni (Land of the lustrous),"Just like Lapis, your inclusions are little things that work hard: they make you smarter, more analytical and help your memory retain information much better. Furthermore, all the life forms that make up your body are under your control, and you can assign subprograms to them.

>Requires Lustrous Physiology"
437,Admirabilis Physiology,100 CP,Houseki No Kuni (Land of the lustrous),"You are the race of flesh: your strength and regeneration are a testament to this. Furthermore, you can freely switch between the form of an adorable shelled mollusk (of any size you choose) and a humanoid form while retaining all your stats, including those of your shell."
438,Elite Warrior,200 CP,Houseki No Kuni (Land of the lustrous),"Your combat skills and total control over your appendages are overwhelming, allowing you to defeat groups of Lunarians without the slightest difficulty."
439,Eat to grow stronger,400 CP,Houseki No Kuni (Land of the lustrous),"Eating is even more important for you: the more you eat, the smarter you become. You can also eat minerals to strengthen your shell and give it its unique features. Furthermore, if you smell an appetizing aroma, you regain your senses, breaking all mental control.

>Requires Admirabilis Physiology"
440,Lunarians Physiology,100 CP,Houseki No Kuni (Land of the lustrous),"As Lunarians, for better or worse, you are immortal: as long as your soul remains intact, ordinary attacks scatter rather than kill you, and you eventually reform, sooner or later."
441,Mastermind,200 CP,Houseki No Kuni (Land of the lustrous),"Just like Aechmea, you are a master of manipulation: Capable of making plans over centuries and easily finding the buttons, the weaknesses of your targets and exploiting them."
442,Commander,200 CP,Houseki No Kuni (Land of the lustrous),"In combat, the Lunarians act in perfect synchrony, giving the impression of being a single being driven by a hive mind. That is certainly not the case, but you can do exactly that."
443,Heir to humanity's knowledge,400 CP,Houseki No Kuni (Land of the lustrous),"The Lunarians inherited all this incredible technology, and where the Lustrous are content with little and, moreover, archaic technology, that is not your case! You possess the skill level of an average Lunarian engineer, and in the next few jumps, you will also gain access to world's equivalent technology."
444,Appraisal Sama,100 CP,"Kumo Desu ga, Nani Ka?","If you want to live long in this brand new world, you’ll learn to bend a knee to the most important god of them all. Appraisal-Sama! The most vital of abilities has been unlocked within you, the ability to Appraise things on sight, and you’ve received it at max level within the system too! Appraisal grants the ability to receive a wealth of information on any subject you can see by activating it. 

Name, level, statistics, general and specific data on abilities, being and nature. It can even appraise items, locations or your own abilities to give you more detail. Even at maximum level it won’t give more than a few paragraphs worth of info at the absolute most but you’ll never be without knowing the generals of what something is and a fair few specifics on top"
445,Personal Data Sheet,100 CP,"Kumo Desu ga, Nani Ka?","But when it comes to your own stuff, maybe it might be good to have the really nitty-gritty specifics down pat. Beyond the use of Appraisal, you now have a constant, in depth and accurate read out of every one of your abilities in your head. It tells you exactly what your body and powers can and can’t do, what they can eventually do and what it will never be able to do. 

It tells you exactly how to improve your abilities and all the different paths of improvement you can take with any one of your powers, along with what those paths can eventually lead to and how to walk upon them. Information is the best power of them all, since now you just need to put in the effort to reach the good stuff."
446,Self Medical Check,100 CP,"Kumo Desu ga, Nani Ka?","And the final finale of the Appraisal series arrives! You’ve gotten Appraisal, you’ve seen all you can do, now it’s time to keep a watch on your body for good. With this, you receive information as if you were constantly self appraising without any effort or energy expenditure, allowing you to constantly see your Health Points, Mana Points and Stamina Points. 

More so again, you are constantly aware of every part of your body and being, with this constant appraisal allowing you to cover all of yourself with every sensory ability you have at once without any extra cost than normal. You’ll instantly notice anything that goes wrong, your body being like a holy temple where even the slightest taint is instantly obvious."
447,Farming Commune,100 CP,"Kumo Desu ga, Nani Ka?","Some of your fellow world travels are ‘lucky’ enough to be safely whisked away to live with the elves small community. Here they are kept to a simple exist, providing for themselves except when absolutely needed of outside intervention. And perhaps kept here by a bit of force too. Still, like them, you have developed a great deal of skill at keeping yourself self sufficient. 

You have a good deal of experience with farming, carpentry, weaving and knitting, smithing and even basic medicine. You find it easy to work alone even on things that normally require small teams to help with and can deal with extremely long stretches of boredom easily. You might not like it but you won’t go mad for sure."
448,Maze Crawler,100 CP,"Kumo Desu ga, Nani Ka?","Life in the Great Elro Labyrinth is not for those faint of heart or short of skill. Filled with monsters and harsh environments, it’d take a natural talent to make your way through here safely. Guess who’s the lucky guy that has that talent? Not only are you brilliant at navigating mazes and surviving in almost any kind of environment, you also have a wide range of skills relating to survival, proper hunting methods, knowledge of the terrain, most of the common and even some rare plants and animals and so on. You could very well make a life in the upper parts of the Labyrinth if you were careful and certainly make your way to the surface even from the deepest depths"
449,Other Skin,200 CP,"Kumo Desu ga, Nani Ka?","Being a spider just feels so natural, like it was meant to be. Maybe you were never supposed to be human in the first place? I guess some people that think they were born in the wrong skin were actually right! How about that. You were able to and will continue to be able to instantly adjust to any new form your body takes, understanding how to use any innate attributes of the body and any natural ability so very well. 

You’ll be an expert at using your new eight limbs, even more so than an actual creature like you, no matter if you’d been used to four before. This natural talent for adjusting to new forms expertly also sees you have a innate advantage against anyone of the same species as your current form, seeing you perform half again as well against them than normal from a mixture of instinctively knowing what actions they may take to just getting faster and stronger against them."
450,Hunter’s Way,200 CP,"Kumo Desu ga, Nani Ka?","The path to power is long and filled with many struggles but at least the distance is not so long for you. When you search for it, you can easily find excellent prey of a suitable level for yourself or foes that are powerful enough to challenge you to a desired level. When you hunt for such things, be it weaker prey or stronger challenges, you won’t need to worry about overhunting and emptying your feeding grounds either, as these targets just seem to appear when needed. 

This hunting ability has also given you the skill to help avoid being hunted yourself, letting you easily evade notice from any being much stronger than yourself, sometimes even getting them to ignore your existence entirely should you stay still enough."
451,Level Uno,200 CP,"Kumo Desu ga, Nani Ka?","Life isn’t fair. It throws you in at the deep end, tells you nothing about how shit is going to go down and then expects you to swim or be eaten by some sort of horrible magic crocodile demon. Enough of that, we say, as you’ll at least get a bit of help at the start of anything. Similar to if you used Appraisal, you’ll now have short tutorials appear whenever you try to do something that will guide you on how it works and how to use it. 

Usually these will only give a few paragraphs of information and maybe a few pictures or short video. It’s a far cry from a few hours of lessons but it does give you a great way to start off learning almost anything, from how to walk to a specific spell you want to learn. You do actually need to have the potential and ability to possibly learn something to get a tutorial though."
452,Prodigy,400 CP,"Kumo Desu ga, Nani Ka?","Not everyone is born equal and amongst those created with advantages, you’ve long since held the edge. You are what you are after all. You’ve been blessed with simply incredible starting statistics and skills for whatever kind of being you are. Your statistics are good enough that you could easily outmatch even a fully trained and above average adult of your species as a child only barely entering school ages. 

You’ve got at least half a dozen fairly useful skills as well, such as a range of small to moderate passive buffs to fighting or other skills and one or two innate magical spells that you can make use of such as a short ranged teleport or fireball. The real icing on the cake is the enormous amount of skill points you begin with, around twenty thousand. It’s enough to get dozens of different low to mid level skills or splurge for a few really big name powers."
