0,Perk Name,Cost,Source,Description
214,Crafting Ritual: Spell-Arrester Copper Forging,100 CP,Original,"You've learned a new crafting ritual!

Name: Spell-Arrester Copper Forging
Aspect: 5 Metal + 2 Essence + 1 Transformation + 1 Air + 2 Lighting
Description: This is a crafting ritual to produce spell-arrester copper. It is a magical metal that slightly attracts spells flying nearby and ""grounds"" them. It works mostly on charms with clear shape, attracting their projectile trajectories toward the metal. It acts like a lightning rod, but for spells that use intermediate stages such as rays, projectiles, or similar carriers. Some spells or too many at once can mess up the metal: warp, break, melt or even rust it."
215,Crafting Ritual: Ruinite Transmutation,100 CP,Original,"You've learned a new crafting ritual!

Name: Ruinite Transmutation
Aspect: 4 Earth + 3 Chaos + 2 Transformation + 2 Death + 1 Essence
Description: This is an alchemical transmutation that permanently converts a carefully prepared rust mixture (composed of specific metal oxides in precise ratios) into ruinite. The resulting substance is ugly, brittle, and emits a pungent, acrid stench. Ruinite accelerates certain natural processes on contact: erosion in rocks, corrosion in metals, and rotting in dead organic materials. It is highly carcinogenic and allergenic to living beings, causing severe skin reactions and long-term health deterioration with prolonged exposure."
216,Crafting Ritual: Blightinite Forging,100 CP,Original,"You've learned a new crafting ritual!

Name: Blightinite Forging
Aspect: 9 Metal + 3 Transformation + 2 Essence + 2 Aether + 1 Taint + 1 Curse
Description: This is a complex alchemical ritual that processes raw cesium into a stable, magical metal known as blightinite. The resulting metal is darker than its mundane counterpart and significantly less radioactive. However, the first time a curse strikes the metal, it permanently remembers the effect. The metal subtly shifts shade to match the magic's ""color"" and begins to slowly emit radiation infused with that dark spell's essence, causing a lesser version of the effect to occur in the area. "
217,Ritual: Transition Ice,15 CP,Original,"You've learned a new ritual!

Name: Transition Ice
Aspect: 4 Water + 3 Transformation
Description: This is a specialized ritual that targets water ice. It allows an experienced practitioner to transition the ice into a different crystalline phase (types that normally exist only under extreme pressure or temperature conditions) and keep it stable for a limited time. Some are easier to make and do persist for longer. The ritual depends heavily on the user's knowledge."
218,Spell: Far Vision,15 CP,Original,"You've learned three new spells!

Name: Far Vision
Aspect: 1 Lore
Description: This spell can be cast on oneself or sustained. It does one simple thing - it allows the caster to zoom in their vision, seeing distant objects as if they were close. Each eye can be adjusted separately.

Name: Near Vision
Aspect: 1 Lore
Description: This spell can be cast on oneself or sustained. It does one simple thing - it allows the caster to perceive the smallest details and objects nearby, functioning like a built-in weak microscope or magnifying glass. Each eye can be adjusted separately.

Name: Depth Sight
Aspect: 1 Lore + 1 Water
Description: This spell can be cast on oneself, another person, or sustained. It alters the target's vision to be better suited for underwater environments, allowing them to see clearly beneath the surface, much like a fish."
219,Spell: Muscle Snap,15 CP,Original,"You've learned a new spell!

Name: Muscle Snap
Aspect: 1 Hurt
Description: This spell produces a thin, barely visible streak of red. When it strikes a living creature, it causes muscle tissue near the point of impact to suddenly and violently stretch for a moment, damaging the muscle or even tearing it completely."
220,Spell: Pain,15 CP,Original,"You've learned a new spell!

Name: Pain
Aspect: 1 Hurt
Description: This spell produces a continuous burst or a crackling flash of crimson, lightning-like energy. The area it strikes experiences intense pain: the spell forces the nerves in that area to fire ""hurt"" signals to the brain. The caster can modulate the effect, making it weaker or stronger as desired. Prolonged and high intensity use may  permanently damage nerves. "
221,Spell: Butcher's Punishment,50 CP,Original,"You've learned a new spell!

Name: Butcher's Punishment
Aspect: 1 Hurt + 1 Curse + 1 Space
Description: This spell is channeled through a sharp edge, giving it a slight crimson-brown tint. When it strikes a part of the body, the wound grows until it separates that part from the body. However, the severed areas remain connected to each other - the cut itself acts as a kind of portal, linking the separated parts across space. 

A head chopped off with this spell remains attached to the body through this spatial connection, and no viscera is lost. Unfortunately, the victim still feels the sensation of having that body part cut off: constantly, without relief."
222,Spell: Wet Stench,25 CP,Original,"You've learned a new spell!

Name: Wet Stench
Aspect: 1 Taint + 1 Curse
Description: This curse is cast on a piece of food or drink, remaining infused for several hours. Anyone who consumes the affected food becomes cursed: their sweat turns brown-black in color, becomes sticky, and reeks of rot and stagnant water."
223,Spell: Silver Scales,15 CP,Original,"You've learned a new spell!

Name: Silver Scales
Aspect: 2 Protection + 1 Transformation + 1 Beast
Description: This spell temporarily transforms part or all of the target's skin into silvery scales temporarily. It can be cast on oneself or on another. The scales cause attacks to slide off unusually easily, to ricochet, and generally make the affected areas harder and more resistant to damage."
224,Spell: Stone Fur,15 CP,Original,"You've learned a new spell!

Name: Stone Fur
Aspect: 2 Protection + 1 Transformation + 1 Beast + 2 Earth
Description: This spell grows thick, brown fur over part or all of the target's skin temporarily. It can be cast on oneself or on others. The fur is a superb thermal insulator (comparable to asbestos but safe), thick and durable like mineral wool, yet soft and comfortable to the touch."
225,Spell: Confect's Touch,10 CP,Original,"You've learned a new spell!

Name: Confect's Touch
Aspect: 2 Sweet + 1 Fire + 1 Transformation 
Description: This spell lets you heat up and melt sugar, then control it telekinetically to some extent. It gives a bit of feedback info about movements of the substance being controlled. Good for shaping candies."
226,Spell: Sweet Sting,10 CP,Original,"You've learned a new spell!

Name: Sweet Sting
Aspect: 2 Sweet + 1 Earth 
Description: This spell shapes targeted sugar into thin needles and launches them in the direction of caster's choice. These needles are reinforced by the effect of the spell, but barely enough to qualify as glass. It is still sugar though. "
227,Spell: Sweet Rot ,50 CP,Original,"You've learned a new spell!

Name: Sweet Rot 
Aspect: 8 Sweet + 2 Curse
Description: This curse creates a pretty burst of sweet dust, which quickly turns bitter after getting into one's mouths. If someone gets enough of it in their body, they will be cursed with having magically induced diabetes (or random type). Dust doesn’t exist for long."
228,Spell: Caramel Shell,15 CP,Original,"You've learned a new spell!

Name: Caramel Shell
Aspect: 3 Protection + 2 Sweet
Description: This spell coats the caster or a target in a thin, glossy layer of hardened caramel. The layer is surprisingly durable (it can deflect minor blows and resist heat) but it's brittle against cold or repeated impacts. It also makes the target smell delicious, which is a liability against hungry beasts. Caramel is not permanent and most of it disappear afterwards."
229,Spell: Sugar Rush,15 CP,Original,"You've learned a new spell!

Name: Sugar Rush
Aspect: 4 Sweet + 2 Life + 1 Creation
Description: This spell is cast on the self or another creature. It floods the target's bloodstream with pure, magically-conjured glucose, causing a massive burst of energy, heightened reflexes, and reduced perception of pain. The effect lasts for a few minutes, after which the target crashes: experiencing lethargy, tremors, and an overwhelming need to eat something substantial. Overuse can cause pancreatic damage."
230,Ritual: Candy Golem,15 CP,Original,"You've learned a new ritual!

Name: Candy Golem
Aspect: 6 Sweet + 3 Earth + 2 Life + 1 Semblance
Description: This ritual animates a large quantity of sugar-based confections (hard candy, taffy, caramel, etc.) into a temporary, golem-like servant. The golem is surprisingly strong and can be shaped into a crude humanoid form. It moves with a sticky, cracking sound. 

However, it is vulnerable to water (which dissolves it), heat (which melts it), and anything that likes to eat sugar. The golem lasts for a few hours before crumbling into inert, stale candy."
231,Spell: Taffy Tether,15 CP,Original,"You've learned a new spell!

Name: Taffy Tether
Aspect: 1 Sweet  
Description: This spell creates a stretchy, adhesive strand of magical taffy that extends from the caster's hand to a target. The tether is surprisingly strong and elastic, allowing the caster to pull objects closer, swing from anchor points, or even bind a creature's limbs together. The tether dissolves into harmless sugar after a few minutes and mostly vanishes. It is not strong enough to hold a struggling adult for long."
232,Spell: Jelly Prison,15 CP,Original,"You've learned a new spell!

Name: Jelly Prison 
Aspect: 5 Sweet + 1 Air + 1 Creation 
Description: This spell conjures a stream of liquid jelly, which quickly hardens and turns into kind of really flexible blobs, trapping things inside. It's possible to breathe inside one. The thing vanishes after a few hours, leaving behind only a few pieces of jelly. The user can control the taste and color of created jelly, but not separately."
233,Spell: Sticky Jam,10 CP,Original,"You've learned a new spell!

Name: Sticky Jam
Aspect: 3 Sweet + 1 Water
Description: This spell coats the ground in front of the caster with jam that is unusually heavy and sticky. The caster can control the color and taste of the created jam, but not separately. The jam vanishes after a few hours, leaving nothing but sweet smell behind. It is edible, but has no nutritional value and is far too sticky to eat comfortably."
234,Spell: Licorice Ropes,10 CP,Original,"You've learned a new spell!

Name: Licorice Ropes
Aspect: 4 Sweet + 1 Semblance
Description: This spell creates a few ropes made of unusually durable licorice and allows the caster to move them at will. They attempt to ensnare and wrap around targets. They vanish after two hours without the caster sustaining them."
235,Spell: Create Sugar,20 CP,Original,"You've learned a new spell!

Name: Create Sugar
Aspect: 3 Sweet + 2 Creation
Description: This spell creates up to 122 grams of sugar. It can do so in various forms: a simple shape (like a cube), sand or dust sugar, or hardened caramel. The created sugar is permanent and, aside from glucose, contains some other edible sugars in smaller quantities."
236,Spell: Grain Percolation,10 CP,Original,"You've learned a new spell!

Name: Grain Percolation
Aspect: 2 Earth + 1 Order
Description: This spell targets loose granular material (sand, dust, fine gravel) and vibrates it to separate larger pieces from smaller ones. It creates a gradient ranging from fine particles at one end to coarse aggregates at the other. The caster can use it to stratify a mixture into several distinct layers, each with a similar grain size."
237,Spell: Air Hammer,10 CP,Original,"You've learned a new spell!

Name: Air Hammer
Aspect: 2 Force + 1 Air + 1 Semblance
Description: The caster makes a hammering motion with their fist. A ghostly, translucent hammer head appears at the point of impact, delivering a precise, controlled strike. The force can be tuned from a gentle tap to a solid blow (but never more than a strong man could deliver with a real hammer). The spell does not damage the caster's hand. "
238,Spell: Tension Gauge,10 CP,Original,"You've learned a new spell!

Name: Tension Gauge
Aspect: 2 Lore + 1 Semblance + 1 Force
Description: The caster touches a rope, chain, cable, or beam and focuses. They receive an intuitive sense of how much tension or stress the object is under: whether it's near breaking point, properly tensioned, or too loose. The information appears as a vague feeling: ""safe,"" ""strained,"" ""danger."" Useful for engineers, riggers, and anyone working with loads. Requires understanding of tension to work better. "
239,Spell: Steam Burst,10 CP,Original,"You've learned a new spell!

Name: Steam Burst 
Aspect: 1 Fire + 1 Water 
Description: Produces a high-pressure stream of hot steam from the caster's mouth or hands in a chosen direction. It is not immediately dangerous to the caster, but poses a significant threat to others and the surrounding environment. Leaves behind only a bit of humidity."
240,Overcharge,100 CP,Original,"You gain the ability, knowledge, and skill to overcharge your spells. This allows you to put more ""power"" into any work of magic to intensify its effect or increase its scale (within certain limits). Limitations and unique interactions vary between spells. Some spells may even offer multiple ways to overcharge them. However, overcharged spells are usually less stable and more prone to miscasting, as well as harder to wield with accuracy."
241,Undercharge,50 CP,Original,"You gain the ability, knowledge, and skill to undercharge your spells. This allows you to still use a spell while spending fewer resources on it (reducing its cost). In exchange, the spell becomes proportionally less intense, scales down, or loses some of its properties.

There are limits to how far a spell can be undercharged, and certain spells react differently than others to this trick. Sometimes undercharging may be impossible or even dangerous for specific types of magic. However, it can be a good way to save resources in a moment of need."
242,Dual Casting,50 CP,Original,"You gain the ability, knowledge, and skill to cast two spells at the same time. You can run them in parallel - whether the same spell or two different ones. This makes the overall cost slightly higher, but it can be quite useful. This perk only affects active casting; sustained effects can run in parallel on their own."
243,Triple Casting,50 CP,Original,"This is an upgrade to Dual Casting, refining your methodology and multitasking abilities when working with magic. It lets you execute three spells in parallel with only a slight increase in overall cost.

>Requires Dual Casting"
244,Multi Casting,50 CP,Original,"This is nigh perfected methodology, natural talent, and skill derived from Dual and Triple Casting. You can juggle multiple magical works at once in parallel with only a slight increase in overall cost. How many you can cast simultaneously, and how safe and depended it is, depends on the nature of the spells in question. 

>Requires Triple Casting"
245,Chain Casting,150 CP,Original,"This perk grants you the knowledge, skill, and ability to prepare multiple spells for execution and then cast them all at once. You can begin preparing the first spell while keeping it from actually executing, then add another, and another...

How many spells you can chain together depends on the nature of the spells, your focus, skill, and talent. Maintaining spells in suspension carries a cost and cannot be done forever - only for a few tens of minutes at most.

The overall cost when executing the chain is slightly higher than casting them separately. You can also withdraw and break the chain before execution, which removes all suspended spells at once with no significant cost. When the chain is ready, you execute the spells in order, almost simultaneously."
246,Slot Preparation,150 CP,Original,"You can spend time to convert a work of magic into a matrix of sorts and create a temporary slot for it in your soul. The process has an associated cost, but it mostly just takes a lot of time (from several minutes to a full day).

A spell placed in a slot is suspended at no ongoing cost and can be instantly executed by you at any time. However, it cannot be modified in any way. The only way to free the slot is either to cast the spell or to take just as long to unravel it from the slot.

You can prepare several slots this way. How many depends on the nature of the spells you place in them, but typically you can maintain between one and seven slots at once.

>Requires Chain Casting"
247,Quick Execution,100 CP,Original,"This methodology lets you ""rush"" spells and some other works of magic to execute them faster by skipping certain steps, using mnemonic tricks, and performing several parts of a single magical work at once. How much you can rush a spell depends on its nature: some spells cannot be quick-executed at all.

Spells cast this way are riskier and more prone to miscasting. Their intensity may also be either reduced or increased unpredictably. The main drawback is the inconsistency of these side effects, though the general nature of the spell is always preserved."
248,Cosmetic Calibration,25 CP,Original,"You can change the cosmetic effects of your spells, if they have any. You can make them sound or look different, but not in a way that alters their general behavior. Not all spells can be affected, though most can accept some aesthetic adjustments. It costs you virtually nothing to make a charm's ray pink instead of red. This does not affect more esoteric or detailed methods of observing spells."
249,Subtle Spellwork,75 CP,Original,"This is an upgrade to Cosmetic Calibration. It lets you make your spells less noticeable - including reducing their ""loudness"" for magic detection and analysis. You can also introduce noise or more profound changes to a spell's perceptible effects to confuse and mislead observers.

However, you still cannot change the general nature of the work. An observer may still tell that you are casting some sort of curse, but it will be much harder to identify the specifics. It introduces cost growth proportional to degree and complexety of changes.

>Requires Cosmetic Calibration"
250,Hidden Spellwork,100 CP,Original,"This is the near-perfected methodology of Subtle Spellwork and Cosmetic Calibration. It allows you to conceal or almost completely remove any visible effects of a magical work: no light rays, visible projectiles, odd smells... Almost nothing.

The spell can still be detected by more specialized observation and sensing methods, and the ""carry"" of the spell remains - it's just harder to perceive. There is still a ray, but it's invisible. Some spells cannot be hidden this way due to their inherent nature.

>Requires Subtle Spellwork"
251,Spell Stretching,100 CP,Original,"This method lets you ""stretch"" a spell, extending its duration while sacrificing some of its intensity. This can be applied in two ways. To the effect: the spell's effect becomes weaker, but lasts longer. To the carrier: A short-lived ray becomes a continuous one by reducing the intensity of the effect per unit of time. Overall cost increased only slightly. Not all spells can be stretched this way. "
252,Spell Compression,100 CP,Original,"This method lets you shorten the duration of a spell's effect while increasing its intensity in the moment. It interacts with the spell's carrier in various ways - details you'll need to discover on your own.

This technique is applied to the spell's effect, but the carrier is always affected as well. Some spell's carrier may become quicker but more short-lived, losing their maximum range. For continuous works of magic, the intensified effect may become less stable over time. However, in the moment, intensity increases significantly while the cost rises only slightly to moderately."
253,Efficient Interruption,100 CP,Original,"This perk grants you the skill, knowledge, and ability to interrupt spells mid-execution while recovering part of their cost. It also allows you to un-conjure certain things from the Transformation chapter and regain some of the cost, as well as stop a ritual before completion while retaining some of the cost not yet used in the effect. It never gives you back the whole cost, but even third is great in certain situations and sometimes there is a need to stop magic suddenly. "
254,Fluid Execution,200 CP,Original,"This perk grants you the skill, knowledge, and ability to fluidly and continuously transition from one spell into another without interrupting the overall process, assuming the spells are similar enough in nature.

For example, transitioning from a spell that produces a cone of flame into one that creates a ray of fire is quite easy, with almost no increase in cost. This allows you to gradually morph one spell into another in the process of continuous execution."
255,Spell Multiplication,100 CP,Original,"You have the skill, knowledge, and ability to sacrifice some of a spell's intensity or prolong its execution time in exchange for producing multiple copies of the same effect at once. For example, firing four rays of a curse instead of one, but each is weaker or taking longer to execute them together. Not all spells can be used this way, and there is a limit to how many copies you can create. The more copies you attempt, the faster the cost grows."
256,Litany,200 CP,Original,"By incorporating ritualistic aspects into your works of magic (such as specific gestures and signs, words, or even entire poems) you can increase the scale, intensity, and longevity of magical works to varying degrees. The kind of ritualistic aspects you use will slightly affect the spell and even change how it interacts with other metamagic options (for better or worse). 

Multiple ritualistic elements can be combined on a single spell to enhance it further. One spell can be affected using different ritualistic parts for various degrees of effect.With this, you can effectively pay with execution time and ritual performance to improve a spell without side effects. However, this approach may be unwieldy in certain situations."
257,Spell-Slinging,100 CP,Original,"This perk grants you the skill and knowledge to pre-program certain simple changes to a spell's carrier trajectory before casting, or to give it a slight nudge while it is already active with some focus. It increases accuracy and allows techniques such as curving spells or changing their speed mid-flight. It cannot be too complicated and the cost grows proportionally to degree and complexity of changes, depending partially on the nature of the work too. "
258,Emotional Resonance,100 CP,Original,"Entering a specific state of mind or experiencing certain emotions can affect spells whose nature resonates with that feeling. This works especially well for many spells from the Curses and Blessings chapters, for instance.

Using certain tricks and techniques, you can forcefully enter a specific state of mind or evoke a particular emotion, then use that state to influence your magical work: enhancing it, slightly warping its effect, or in some cases causing it to fail or rarely even miscast. This skill is not easy to execute and carries certain psychological risks."
259,Spell: Polyploidy Transformation,15 CP,Original,"You've learned a new spell!

Name: Polyploidy Transformation
Aspect: 4 Life + 1 Order + 1 Transformation
Description: This spell targets two or more seeds from the same plant species (ideally from genetically identical individuals) and fuses them together into a single or several, viable seed(s). The resulting seed exhibits polyploidy - possessing multiple complete sets of chromosomes. This can be beneficial, detrimental, or neutral depending on the plant species and the intended application."
260,Spell: Orb of Annihilation,50 CP,Original,"You've learned a new spell!

Name: Orb of Annihilation
Aspect: 1 Chaos + 1 Destruction
Description: This spell forms an orb of darkness that seems to suck in the surrounding air and light. It floats between palms of the user. After a few moments, it is launched in a direction of caster's choice. When it hits something, the orb expands for a moment (to 2.2 meters in diameter), consumes everything it intersects, and then vanishes with a slight flash of white light. If something (such as an impact) catches the orb while it is forming or in flight, it activates prematurely. It takes about 1.5 seconds to prepare for launch. It flies as fast professional pitcher throw "
261,Ritual: Inevitability,100 CP,Original,"You've learned a new ritual!

Name: Inevitability
Aspect: 1 Chaos + 1 Destruction + 1 Order + 1 Time + 1 Space + 5 Essence
Description: This complicated ritual lets one catch and make physical the entropy that surrounds us everywhere in the universe. It plucks this principle from all around and turns it into a gray, ever-burning flame. This fire can be moved; it is imperishable by normal means and causes anything intersecting its volume to reach its end. If part of a metal rod intersects the flame, it will appear as though its time accelerates faster and faster, until it reaches the end state of its existence."
262,Spell: Bloody Steam,25 CP,Original,"You've learned a new spell!

Name: Bloody Steam
Aspect: 2 Hurt + 1 Fire + 1 Water
Description: This spell is used on touch or via a short-lived, misty red orb that flies toward the target. The spell causes blood (up to 7.2 liters) to instantly reach its boiling point and go beyond, turning into hot, pressurized steam. This usually causes blood vessels and organs to violently burst. Be careful - the steam can scorch you too!"
263,Esoteric Flames of Metal,100 CP,Original,"You can generate and control small amounts of Metallic Fire: orbs, wisps, and sparks of heavy, glinting flame colored gray, copper and patina. You also possess the skill to craft small magitech devices and enchanted trinkets that can produce this flame autonomously using appropriate fuel or energy source. The flame naturally exists between 800-1600°C. Below that, it extinguishes; above, it collapses into mundane fire.

The fire does not physically turn things to metal. Instead, it infuses materials with conceptual metallic traits while they interact with it. The effect depends on application:

1. Burning (best): Ash and smoke retain strong, permanent metallic properties - excellent for reagents or crafting.
2. Catalyzing (decent): Cooking, brewing, or firing clay imparts lasting but lesser metallic traits to the finished product.
3. State-changing (worst): Melting or boiling creates dramatic effects only while the material remains in that state; upon cooling, only faint, barely-detectible traces remain."
264,Esoteric Flames of Cooking,100 CP,Original,"You can generate and control small amounts of Cooking Fire: orbs, wisps, and sparks of warm yellow-brown flame that faintly smells of fresh bread, caramel, and roasted meat. You also possess the skill to craft small magitech devices and enchanted trinkets that can produce this flame autonomously using appropriate fuel or energy sources. The flame naturally exists between 250–600°C. Below that, it extinguishes; above, it collapses into mundane fire.

The fire does not physically alter composition. Instead, it infuses materials with conceptual traits of Flavor and Nourishment. It even works on non-edible items, but usually not much. The effect depends on application:

1. Catalyzing (best): Cooking, brewing, or baking imparts rich, lasting flavor and enhanced nutritional value to the finished product.
2. Burning (worst): Complete combustion yields ash and smoke with faint nourishing properties - slightly better fertilizer for plants, but little else.
3. State-changing (nonfunctional): Melting or boiling produces no meaningful effect."
265,,,,
